Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,GA,Georgia,Chatham,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.1,27.4,39.3,296329,13051,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.085184 31.9804037),1160.0
2021,CO,Colorado,Gunnison,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,24.0,18.4,30.1,17281,8051,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-107.0568798 38.6704993),1005.0
2021,CO,Colorado,San Juan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.2,19.1,32.2,733,8111,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-107.6702567 37.7810492),1068.0
2021,GA,Georgia,Newton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.4,32.8,48.5,115355,13217,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.8513597 33.5527507),194.0
2021,GA,Georgia,Brantley,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,32.5,48.7,18101,13025,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.9829779 31.1973339),1151.0
2021,GA,Georgia,Houston,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.8,31.7,44.1,166829,13153,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.6625217 32.4582875),1416.0
2021,GA,Georgia,DeKalb,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.9,28.2,37.7,757718,13089,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.2263432 33.7706611),1125.0
2021,GA,Georgia,Long,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.9,30.3,46.1,17152,13183,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.7428697 31.7495633),1461.0
2021,GA,Georgia,Seminole,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.3,29.3,45.6,9197,13253,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.8676853 30.9339599),1564.0
2021,GA,Georgia,Murray,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.6,28.2,43.4,39951,13213,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.7379899 34.7970974),1473.0
2021,GA,Georgia,Johnson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.4,34.9,50.1,9160,13167,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.6639696 32.6945842),1421.0
2021,GA,Georgia,Lanier,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.8,33.8,51.0,9907,13173,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.0631635 31.0381973),1423.0
2021,GA,Georgia,Hall,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.7,32.5,45.3,207369,13139,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.8184997 34.3175689),1379.0
2021,GA,Georgia,Troup,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.9,36.2,51.7,69720,13285,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.02836 33.034482),203.0
2021,GA,Georgia,Fayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,29.3,23.5,35.4,120574,13113,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.4939407 33.4127172),1134.0
2021,CO,Colorado,Broomfield,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.1,20.8,31.5,75325,8014,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-105.0507868 39.9535933),86.0
2021,GA,Georgia,Miller,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.9,30.6,45.7,5919,13201,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.7303983 31.1629309),1468.0
2021,GA,Georgia,Stewart,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.7,34.2,51.4,5341,13259,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.8349117 32.073225),1567.0
2021,GA,Georgia,Madison,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.1,29.5,44.9,30885,13195,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2037373 34.1285257),1466.0
2021,GA,Georgia,Jefferson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.6,35.6,52.4,15524,13163,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.4200036 33.0581756),189.0
2021,DC,District of Columbia,District of Columbia,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,24.5,19.6,30.1,670050,11001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-77.0165167 38.9042474),1049.0
2021,CO,Colorado,Sedgwick,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.9,21.1,35.2,2336,8115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.3553579 40.8715679),36.0
2021,CO,Colorado,Washington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,28.0,21.5,35.4,4861,8121,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.2097445 39.9657899),37.0
2021,GA,Georgia,Fulton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,29.0,25.0,33.1,1065334,13121,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.4681816 33.7900338),1137.0
2021,GA,Georgia,Tattnall,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.4,34.4,50.3,23052,13267,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.0592081 32.0437683),1570.0
2021,GA,Georgia,Telfair,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.7,34.7,50.9,12414,13271,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.9310634 31.9136406),1572.0
2021,GA,Georgia,Coffee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.5,35.4,50.1,43386,13069,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.8449401 31.5492452),1118.0
2021,GA,Georgia,Hancock,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.6,35.5,52.1,8630,13141,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.0004653 33.2692195),1412.0
2021,GA,Georgia,Banks,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.2,25.6,41.2,18562,13011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.4984409 34.3519216),1145.0
2021,CO,Colorado,Eagle,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,21.9,16.8,27.7,55727,8037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-106.6951694 39.6269919),1446.0
2021,GA,Georgia,Stephens,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.4,25.4,40.6,26865,13257,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2905877 34.5535825),1566.0
2021,CO,Colorado,Jefferson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.4,21.1,27.8,579581,8059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-105.245462 39.5795106),1008.0
2021,CO,Colorado,Clear Creek,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.6,18.2,31.7,9446,8019,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-105.6707833 39.6894025),1439.0
2021,CO,Colorado,Elbert,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.7,17.9,29.9,27128,8039,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-104.1140759 39.3151572),88.0
2021,CO,Colorado,Kit Carson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.2,22.9,38.0,6950,8063,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.6030226 39.3053399),1009.0
2021,GA,Georgia,Mitchell,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.3,34.8,49.8,21521,13205,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.192038 31.228997),1469.0
2021,CO,Colorado,Costilla,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.6,24.4,39.4,3625,8023,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-105.4289399 37.2775474),1441.0
2021,CO,Colorado,Custer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.6,18.1,31.9,5045,8027,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-105.3735123 38.1019955),1442.0
2021,GA,Georgia,Richmond,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,34.0,46.1,205673,13245,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.0749982 33.3614863),1523.0
2021,GA,Georgia,Walton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.6,28.7,42.9,99853,13297,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.731829 33.7838866),1614.0
2021,CO,Colorado,Dolores,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.1,19.2,33.5,2397,8033,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-108.5062192 37.7338227),1445.0
2021,GA,Georgia,Habersham,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.8,25.0,39.4,46774,13137,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.5258749 34.6343924),1378.0
2021,GA,Georgia,Oconee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.8,22.4,35.9,43023,13219,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.4377284 33.8341247),1514.0
2021,GA,Georgia,Douglas,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.8,28.8,42.9,145814,13097,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.7673139 33.7012421),1128.0
2021,CO,Colorado,Baca,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.1,21.1,35.9,3514,8009,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.5437412 37.3097802),1397.0
2021,GA,Georgia,Gilmer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.4,28.1,43.7,32026,13123,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.4546244 34.6905055),1138.0
2021,GA,Georgia,Clarke,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.2,26.1,38.5,128711,13059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.3671522 33.9521852),2236.0
2021,GA,Georgia,Barrow,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.7,31.9,45.9,86658,13013,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.7123025 33.9920094),1146.0
2021,GA,Georgia,Twiggs,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.2,29.4,45.6,7856,13289,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.4258792 32.6658469),1611.0
2021,GA,Georgia,Effingham,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.2,30.4,46.4,66741,13103,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.3433553 32.361688),1130.0
2021,CO,Colorado,Arapahoe,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.2,21.8,28.9,654900,8005,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-104.3317065 39.6445537),1395.0
2021,CO,Colorado,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.6,21.7,36.5,1363,8057,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-106.3292476 40.6634319),1007.0
2021,GA,Georgia,Dooly,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.1,32.9,49.6,10885,13093,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.807167 32.1519954),65.0
2021,CO,Colorado,Morgan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,28.5,22.3,35.2,29008,8087,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.8122102 40.263159),1059.0
2021,CO,Colorado,Pueblo,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.1,31.2,41.3,169622,8101,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-104.4846683 38.1627652),34.0
2021,GA,Georgia,Crisp,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.0,34.9,51.5,19879,13081,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.7565301 31.9202675),64.0
2021,GA,Georgia,Charlton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.5,34.3,51.0,12766,13049,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.1396442 30.7799036),1159.0
2021,GA,Georgia,McIntosh,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.5,30.9,46.5,11123,13191,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.3721413 31.485629),1464.0
2021,CT,Connecticut,New London,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.7,26.1,35.7,268805,9011,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-72.1086339 41.4726517),1045.0
2021,GA,Georgia,Cobb,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,29.8,25.5,34.5,766802,13067,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.5741213 33.9399286),1166.0
2021,GA,Georgia,Taliaferro,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.9,33.1,50.7,1558,13265,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.8752721 33.559319),1569.0
2021,GA,Georgia,Sumter,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,31.8,47.2,29283,13261,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.2042935 32.0422659),200.0
2021,CO,Colorado,Montezuma,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.1,21.1,34.8,26175,8083,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-108.5957864 37.3380247),1058.0
2021,GA,Georgia,Chattahoochee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.6,29.6,46.0,9048,13053,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.7880206 32.3474454),1161.0
2021,GA,Georgia,Jenkins,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.0,34.5,51.8,8639,13165,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.9715244 32.7945631),1420.0
2021,GA,Georgia,Butts,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.1,31.5,46.9,25781,13035,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.9582206 33.2903551),58.0
2021,GA,Georgia,Burke,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.0,31.9,49.0,24310,13033,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.0001638 33.0601805),1155.0
2021,GA,Georgia,Calhoun,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,45.9,37.5,54.5,5509,13037,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.6262895 31.521279),1156.0
2021,GA,Georgia,Lee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.4,28.4,43.3,33411,13177,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.1466814 31.8184185),191.0
2021,CT,Connecticut,Fairfield,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.0,21.4,28.9,959768,9001,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-73.3670614 41.2274128),1040.0
2021,GA,Georgia,Bulloch,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.5,27.3,40.2,82442,13031,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.7416185 32.3944811),1154.0
2021,GA,Georgia,Walton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.8,28.9,43.2,99853,13297,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.731829 33.7838866),1614.0
2021,GA,Georgia,Lowndes,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,33.8,46.2,119276,13185,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2689952 30.833145),1462.0
2021,CO,Colorado,Delta,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.2,21.3,33.5,31661,8029,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-107.8648924 38.8615949),1443.0
2021,GA,Georgia,Bibb,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.3,32.9,46.2,156762,13021,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.6941941 32.8088446),1149.0
2021,GA,Georgia,Baker,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.7,33.4,50.2,2819,13007,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.4548812 31.3195798),1144.0
2021,GA,Georgia,Franklin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.7,29.7,46.0,23785,13119,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2275325 34.3752657),68.0
2021,GA,Georgia,Heard,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.4,28.4,45.0,11565,13149,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.1378862 33.2913469),187.0
2021,GA,Georgia,Union,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.0,26.7,41.7,25521,13291,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.9892568 34.833333),1612.0
2021,CO,Colorado,Kiowa,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,28.2,21.4,36.0,1452,8061,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-102.7568494 38.387663),29.0
2021,GA,Georgia,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,31.9,24.9,39.0,80286,13157,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.5625568 34.1309052),1417.0
2021,GA,Georgia,Jeff Davis,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.6,33.3,50.2,14872,13161,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.6368248 31.8116153),1419.0
2021,GA,Georgia,Dawson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.8,25.3,40.6,28497,13085,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.1732611 34.4426077),1123.0
2021,GA,Georgia,Turner,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.9,31.7,48.6,8966,13287,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.6203195 31.7248005),1610.0
2021,CO,Colorado,Lincoln,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,29.4,22.4,37.3,5688,8073,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-103.5075545 38.9937401),30.0
2021,GA,Georgia,Hart,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,28.3,43.3,26409,13147,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.96329 34.3487328),1414.0
2021,GA,Georgia,Candler,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.2,33.0,49.8,11037,13043,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.0712656 32.4039497),59.0
2021,CO,Colorado,Moffat,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,29.0,22.4,36.8,13185,8081,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-108.2171545 40.6108644),1016.0
2021,CO,Colorado,Garfield,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.0,19.9,30.8,62161,8045,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-107.9097802 39.5993517),1449.0
2021,CO,Colorado,Conejos,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.2,23.1,38.2,7612,8021,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-106.1764473 37.2134065),1440.0
2021,GA,Georgia,Quitman,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.2,32.7,49.7,2243,13239,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.0047978 31.8629381),1521.0
2021,CO,Colorado,Montrose,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.6,19.6,31.8,43168,8085,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-108.2662815 38.4075069),32.0
2021,GA,Georgia,Fannin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.9,26.0,40.5,25817,13111,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.3173308 34.8665427),1133.0
2021,CO,Colorado,Prowers,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.8,22.4,36.7,11996,8099,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.3921613 37.9581814),1064.0
2021,GA,Georgia,Rabun,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.3,25.8,41.1,17119,13241,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.4048701 34.8839345),1522.0
2021,GA,Georgia,Jasper,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.5,30.5,46.6,15278,13159,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.6891515 33.3169807),1418.0
2021,CO,Colorado,Otero,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.9,25.8,40.6,18594,8089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-103.7212597 37.8841698),1060.0
2021,CA,California,Ventura,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.9,21.7,33.0,839784,6111,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-119.1331453 34.3587477),1392.0
2021,GA,Georgia,Toombs,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.5,32.4,50.2,26911,13279,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.3305967 32.1177534),1607.0
2021,GA,Georgia,Forsyth,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.5,20.3,31.5,260206,13117,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.1274075 34.225143),1136.0
2021,GA,Georgia,DeKalb,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.3,28.6,38.1,757718,13089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.2263432 33.7706611),1125.0
2021,GA,Georgia,Appling,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,31.1,47.0,18488,13001,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.2901025 31.739712),1094.0
2021,GA,Georgia,Clayton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.7,38.6,48.9,297100,13063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.3555727 33.5426863),1164.0
2021,GA,Georgia,Harris,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.0,26.3,40.2,35626,13145,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.912432 32.7315494),1413.0
2021,GA,Georgia,Floyd,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,31.9,45.5,98771,13115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.2136851 34.2636918),1135.0
2021,CO,Colorado,Grand,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,22.9,17.1,29.6,15860,8049,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-106.1108366 40.1130652),1450.0
2021,GA,Georgia,Chattooga,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.7,29.9,45.8,24932,13055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.3452894 34.4741785),61.0
2021,GA,Georgia,Turner,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.5,32.3,49.2,8966,13287,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.6203195 31.7248005),1610.0
2021,GA,Georgia,Fayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,29.5,23.7,35.5,120574,13113,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.4939407 33.4127172),1134.0
2021,GA,Georgia,Liberty,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.3,30.9,45.9,65711,13179,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.4578709 31.8074582),1425.0
2021,GA,Georgia,Jeff Davis,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.5,33.3,50.1,14872,13161,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.6368248 31.8116153),1419.0
